,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
67902,FF,20200912,94.1,-2.2,6.05,207.0,641786,606303,grounded_into_double_play,hit_into_play,4.0,R,R,ARI,SEA,X,5.0,ground_ball,-0.5,2.71,Nestor Ceja,-0.775
67903,SL,20200912,82.5,-2.5,5.92,54.0,641786,606303,,ball,14.0,R,R,ARI,SEA,B,,,1.15,1.17,Nestor Ceja,0.158
67904,SL,20200912,83.2,-2.56,5.99,59.0,641786,606303,,swinging_strike,9.0,R,R,ARI,SEA,S,,,0.41,1.56,Nestor Ceja,-0.139
67905,FF,20200912,93.8,-1.85,6.09,209.0,641786,606303,,blocked_ball,14.0,R,R,ARI,SEA,B,,,1.28,0.07,Nestor Ceja,0.092
67906,FF,20200912,94.8,-2.27,5.82,218.0,664034,606303,walk,ball,14.0,R,R,ARI,SEA,B,,,1.04,1.4,Nestor Ceja,0.341
67907,SL,20200912,82.3,-2.51,5.99,61.0,664034,606303,,ball,14.0,R,R,ARI,SEA,B,,,1.47,1.23,Nestor Ceja,0.213
67908,FF,20200912,95.3,-2.12,5.83,217.0,664034,606303,,ball,12.0,R,R,ARI,SEA,B,,,1.19,2.75,Nestor Ceja,0.083
67909,FF,20200912,95.1,-2.3,5.8,219.0,664034,606303,,called_strike,9.0,R,R,ARI,SEA,S,,,0.5,2.09,Nestor Ceja,-0.071
67910,FF,20200912,93.4,-2.08,6.07,219.0,664034,606303,,ball,14.0,R,R,ARI,SEA,B,,,0.17,0.91,Nestor Ceja,0.039
67911,FF,20200912,94.7,-2.11,5.86,211.0,664238,606303,single,hit_into_play,2.0,R,R,ARI,SEA,X,8.0,line_drive,0.09,3.43,Nestor Ceja,0.329
67912,FF,20200912,95.8,-2.04,5.95,213.0,664238,606303,,ball,12.0,R,R,ARI,SEA,B,,,0.6,4.42,Nestor Ceja,0.103
67913,SL,20200912,83.8,-2.37,5.88,58.0,664238,606303,,foul,5.0,R,R,ARI,SEA,S,,,0.17,2.4,Nestor Ceja,0.0
67914,FF,20200912,94.7,-1.83,5.96,211.0,664238,606303,,swinging_strike,3.0,R,R,ARI,SEA,S,,,0.67,2.93,Nestor Ceja,-0.076
67915,SL,20200912,84.0,-2.34,5.97,52.0,664238,606303,,ball,14.0,R,R,ARI,SEA,B,,,1.83,0.84,Nestor Ceja,0.051
67916,FF,20200912,94.0,-1.72,6.19,210.0,664238,606303,,ball,14.0,R,R,ARI,SEA,B,,,1.71,0.95,Nestor Ceja,0.032
67917,SL,20200912,84.5,-2.45,6.15,98.0,664238,606303,,called_strike,5.0,R,R,ARI,SEA,S,,,0.04,2.63,Nestor Ceja,-0.042
67918,SI,20200912,96.7,-1.51,5.85,215.0,621500,608665,field_out,hit_into_play,4.0,R,R,ARI,SEA,X,8.0,fly_ball,-0.38,2.62,Nestor Ceja,-0.128
67919,SI,20200912,95.1,-1.41,5.77,221.0,621500,608665,,called_strike,9.0,R,R,ARI,SEA,S,,,0.39,1.77,Nestor Ceja,-0.028
67920,SI,20200912,96.9,-1.57,5.85,214.0,621500,608665,,ball,11.0,R,R,ARI,SEA,B,,,-1.67,2.48,Nestor Ceja,0.027
67921,SI,20200912,96.8,-1.45,5.77,218.0,621500,608665,,ball,14.0,R,R,ARI,SEA,B,,,0.35,0.52,Nestor Ceja,0.018
67922,CH,20200912,90.7,-1.38,5.78,218.0,444482,608665,field_out,hit_into_play,8.0,L,R,ARI,SEA,X,4.0,ground_ball,-0.19,1.57,Nestor Ceja,-0.313
67923,CH,20200912,90.7,-1.52,5.73,228.0,500871,608665,field_out,hit_into_play,4.0,L,R,ARI,SEA,X,4.0,ground_ball,-0.65,2.11,Nestor Ceja,-0.19
67924,SI,20200912,97.1,-1.49,5.84,217.0,500871,608665,,called_strike,7.0,L,R,ARI,SEA,S,,,-0.63,1.5,Nestor Ceja,-0.067
67925,SI,20200912,96.8,-1.59,5.82,219.0,572233,608665,double,hit_into_play,7.0,R,R,ARI,SEA,X,7.0,line_drive,-0.7,1.62,Nestor Ceja,0.702
67926,SI,20200912,98.0,-1.5,5.9,213.0,572233,608665,,swinging_strike,13.0,R,R,ARI,SEA,S,,,-1.2,2.03,Nestor Ceja,-0.06
67927,SI,20200912,95.6,-1.4,5.85,212.0,572233,608665,,ball,14.0,R,R,ARI,SEA,B,,,0.63,1.4,Nestor Ceja,0.032
67928,SI,20200912,95.3,-1.53,5.84,214.0,572233,608665,,called_strike,8.0,R,R,ARI,SEA,S,,,0.12,1.82,Nestor Ceja,-0.042
67929,SL,20200912,83.3,-2.16,5.68,94.0,640447,622492,strikeout,swinging_strike,14.0,R,R,ARI,SEA,S,2.0,,0.5,0.82,Nestor Ceja,-0.096
67930,SL,20200912,84.4,-2.12,5.63,92.0,640447,622492,,ball,14.0,R,R,ARI,SEA,B,,,0.97,0.81,Nestor Ceja,0.018
67931,FF,20200912,96.2,-1.66,5.88,225.0,640447,622492,,called_strike,14.0,R,R,ARI,SEA,S,,,0.73,1.4,Nestor Ceja,-0.029
67932,FF,20200912,96.7,-1.76,5.93,223.0,640447,622492,,ball,14.0,R,R,ARI,SEA,B,,,0.36,1.33,Nestor Ceja,0.013
67933,SL,20200912,80.9,-1.92,5.89,97.0,640447,622492,,called_strike,4.0,R,R,ARI,SEA,S,,,-0.45,2.14,Nestor Ceja,-0.017
67934,FF,20200912,94.9,-1.76,5.91,220.0,622268,622492,grounded_into_double_play,hit_into_play,1.0,L,R,ARI,SEA,X,6.0,ground_ball,-0.51,2.75,Nestor Ceja,-0.499
67935,SI,20200912,94.6,-2.08,5.68,227.0,620443,622492,single,hit_into_play,7.0,R,R,ARI,SEA,X,8.0,ground_ball,-0.3,2.17,Nestor Ceja,0.432
67936,FF,20200912,95.5,-2.02,5.89,230.0,620443,622492,,foul,4.0,R,R,ARI,SEA,S,,,-0.54,2.51,Nestor Ceja,-0.076
67937,SL,20200912,81.6,-1.91,5.78,80.0,620443,622492,,ball,14.0,R,R,ARI,SEA,B,,,1.18,1.67,Nestor Ceja,0.051
67938,SL,20200912,81.5,-2.1,5.75,90.0,620443,622492,,ball,14.0,R,R,ARI,SEA,B,,,1.19,1.4,Nestor Ceja,0.032
67939,FF,20200912,94.8,-1.98,5.94,227.0,620443,622492,,foul,5.0,R,R,ARI,SEA,S,,,-0.21,2.64,Nestor Ceja,-0.042
67940,CH,20200912,86.9,1.52,5.4,125.0,605113,656954,field_out,hit_into_play,9.0,R,L,ARI,SEA,X,5.0,ground_ball,0.49,1.72,Nestor Ceja,-0.372
67941,SI,20200912,92.6,1.26,5.47,142.0,605113,656954,,ball,13.0,R,L,ARI,SEA,B,,,-1.9,0.3,Nestor Ceja,0.033
67942,SL,20200912,81.5,1.44,5.55,287.0,641796,656954,single,hit_into_play,9.0,R,L,ARI,SEA,X,5.0,ground_ball,0.4,1.83,Nestor Ceja,0.172
67943,SL,20200912,82.3,1.23,5.56,282.0,641796,656954,,foul,5.0,R,L,ARI,SEA,S,,,-0.21,2.26,Nestor Ceja,0.0
67944,SL,20200912,82.3,1.43,5.41,298.0,641796,656954,,foul,13.0,R,L,ARI,SEA,S,,,-0.04,0.4,Nestor Ceja,0.0
67945,SI,20200912,94.0,1.3,5.37,139.0,641796,656954,,ball,13.0,R,L,ARI,SEA,B,,,-1.36,1.8,Nestor Ceja,0.011
67946,SL,20200912,82.8,1.42,5.52,305.0,641796,656954,,swinging_strike,13.0,R,L,ARI,SEA,S,,,-0.73,0.85,Nestor Ceja,-0.027
67947,CH,20200912,88.1,1.44,5.41,127.0,641796,656954,,called_strike,7.0,R,L,ARI,SEA,S,,,-0.4,1.81,Nestor Ceja,-0.017
67948,SL,20200912,81.1,1.5,5.58,286.0,656976,656954,field_out,hit_into_play,8.0,L,L,ARI,SEA,X,3.0,ground_ball,0.01,2.11,Nestor Ceja,-0.142
67949,SL,20200912,79.1,1.33,5.67,293.0,656976,656954,,called_strike,7.0,L,L,ARI,SEA,S,,,-0.77,2.15,Nestor Ceja,-0.026
67950,CH,20200912,86.3,1.4,5.39,129.0,608348,656954,field_out,hit_into_play,7.0,R,L,ARI,SEA,X,6.0,ground_ball,-0.74,1.81,Nestor Ceja,-0.25
67951,FF,20200912,97.0,-1.27,6.1,204.0,657108,661255,field_out,hit_into_play,4.0,R,R,ARI,SEA,X,7.0,line_drive,-0.56,2.43,Nestor Ceja,-0.112
67952,SL,20200912,88.7,-1.45,6.21,87.0,592530,661255,field_out,hit_into_play,9.0,L,R,ARI,SEA,X,9.0,fly_ball,0.59,2.06,Nestor Ceja,-0.168
67953,FF,20200912,97.0,-1.32,6.05,206.0,572122,661255,field_out,hit_into_play,2.0,L,R,ARI,SEA,X,7.0,fly_ball,0.11,3.09,Nestor Ceja,-0.319
67954,FF,20200912,96.1,-1.36,6.02,207.0,572122,661255,,called_strike,7.0,L,R,ARI,SEA,S,,,-0.52,1.74,Nestor Ceja,-0.094
67955,FF,20200912,95.6,-1.27,6.13,204.0,572122,661255,,ball,11.0,L,R,ARI,SEA,B,,,-0.32,3.74,Nestor Ceja,0.122
67956,SL,20200912,87.3,-1.27,6.21,94.0,572122,661255,,ball,14.0,L,R,ARI,SEA,B,,,1.91,1.36,Nestor Ceja,0.051
67957,FF,20200912,96.6,-1.27,5.97,210.0,572122,661255,,ball,14.0,L,R,ARI,SEA,B,,,1.42,1.79,Nestor Ceja,0.032
67958,SL,20200912,86.2,-1.46,6.18,89.0,572122,661255,,called_strike,5.0,L,R,ARI,SEA,S,,,0.03,2.09,Nestor Ceja,-0.042
67959,SL,20200912,83.6,1.25,5.56,292.0,642165,656954,strikeout,swinging_strike,13.0,L,L,ARI,SEA,S,2.0,,-0.59,0.89,Nestor Ceja,-0.067
67960,SL,20200912,81.2,1.34,5.53,282.0,642165,656954,,called_strike,8.0,L,L,ARI,SEA,S,,,-0.09,1.63,Nestor Ceja,-0.027
67961,SL,20200912,80.8,1.26,5.66,286.0,642165,656954,,swinging_strike,13.0,L,L,ARI,SEA,S,,,-1.37,0.69,Nestor Ceja,-0.017
67962,SI,20200912,91.7,1.4,5.4,126.0,621500,656954,strikeout,called_strike,7.0,R,L,ARI,SEA,S,2.0,,-0.74,1.61,Nestor Ceja,-0.148
67963,SI,20200912,92.0,1.49,5.41,256.0,621500,656954,,foul,12.0,R,L,ARI,SEA,S,,,0.99,3.04,Nestor Ceja,-0.047
67964,SL,20200912,81.7,1.46,5.57,295.0,621500,656954,,ball,12.0,R,L,ARI,SEA,B,,,1.36,2.93,Nestor Ceja,0.033
67965,SL,20200912,81.2,1.46,5.5,288.0,621500,656954,,swinging_strike,13.0,R,L,ARI,SEA,S,,,-0.38,1.26,Nestor Ceja,-0.033
67966,SI,20200912,92.3,1.26,5.54,146.0,621500,656954,,ball,11.0,R,L,ARI,SEA,B,,,-0.9,3.35,Nestor Ceja,0.027
67967,SI,20200912,93.7,1.47,5.42,136.0,444482,656954,strikeout,swinging_strike,14.0,L,L,ARI,SEA,S,2.0,,1.06,1.65,Nestor Ceja,-0.153
67968,SL,20200912,81.4,1.3,5.6,292.0,444482,656954,,foul,8.0,L,L,ARI,SEA,S,,,-0.04,1.76,Nestor Ceja,-0.056
67969,SL,20200912,80.6,1.37,5.69,280.0,444482,656954,,called_strike,2.0,L,L,ARI,SEA,S,,,-0.01,3.35,Nestor Ceja,-0.042
67970,SL,20200912,87.9,-1.24,6.1,72.0,641786,661255,strikeout,swinging_strike_blocked,14.0,R,R,ARI,SEA,S,2.0,,1.13,0.06,Nestor Ceja,-0.205
67971,FF,20200912,96.6,-1.21,6.04,204.0,641786,661255,,foul,3.0,R,R,ARI,SEA,S,,,0.3,3.09,Nestor Ceja,-0.076
67972,FF,20200912,95.8,-1.21,6.03,202.0,641786,661255,,swinging_strike,8.0,R,R,ARI,SEA,S,,,-0.06,1.98,Nestor Ceja,-0.051
67973,FF,20200912,95.9,-1.27,6.15,201.0,664034,661255,field_out,hit_into_play,6.0,R,R,ARI,SEA,X,7.0,line_drive,0.34,2.31,Nestor Ceja,-0.364
67974,SL,20200912,87.3,-1.15,6.33,66.0,664238,661255,strikeout,swinging_strike,14.0,R,R,ARI,SEA,S,2.0,,0.26,1.2,Nestor Ceja,-0.345
67975,SL,20200912,85.8,-1.28,6.13,76.0,664238,661255,,swinging_strike_blocked,14.0,R,R,ARI,SEA,S,,,0.75,0.36,Nestor Ceja,-0.108
67976,FF,20200912,95.1,-1.33,6.04,199.0,664238,661255,,called_strike,5.0,R,R,ARI,SEA,S,,,0.1,2.62,Nestor Ceja,-0.109
67977,FF,20200912,92.4,-1.22,6.01,195.0,664238,661255,,ball,3.0,R,R,ARI,SEA,B,,,0.79,3.5,Nestor Ceja,0.05
67978,FF,20200912,94.6,-1.45,6.06,205.0,664238,661255,,ball,12.0,R,R,ARI,SEA,B,,,0.46,4.41,Nestor Ceja,0.068
67979,FF,20200912,94.3,-1.46,6.14,206.0,640447,661255,double,hit_into_play,1.0,R,R,ARI,SEA,X,9.0,ground_ball,-0.43,3.43,Nestor Ceja,0.591
67980,SL,20200912,87.5,-1.47,6.28,103.0,640447,661255,,ball,12.0,R,R,ARI,SEA,B,,,0.22,3.68,Nestor Ceja,0.041
67981,SI,20200912,92.7,1.46,5.45,139.0,500871,656954,field_out,hit_into_play,5.0,R,L,ARI,SEA,X,9.0,fly_ball,-0.02,2.34,Nestor Ceja,-0.253
67982,SI,20200912,93.1,1.27,5.39,146.0,572233,656954,hit_by_pitch,hit_by_pitch,13.0,R,L,ARI,SEA,B,,,-2.34,1.38,Nestor Ceja,0.173
67983,SL,20200912,83.6,1.45,5.43,297.0,572233,656954,,foul,13.0,R,L,ARI,SEA,S,,,-0.45,1.07,Nestor Ceja,0.0
67984,SI,20200912,94.3,1.51,5.41,134.0,572233,656954,,ball,14.0,R,L,ARI,SEA,B,,,1.29,1.8,Nestor Ceja,0.011
67985,SL,20200912,82.1,1.37,5.58,284.0,572233,656954,,foul,8.0,R,L,ARI,SEA,S,,,-0.23,1.85,Nestor Ceja,0.0
67986,SI,20200912,94.6,1.44,5.44,199.0,572233,656954,,foul,3.0,R,L,ARI,SEA,S,,,0.4,2.98,Nestor Ceja,0.0
67987,SI,20200912,93.7,1.28,5.41,136.0,572233,656954,,called_strike,4.0,R,L,ARI,SEA,S,,,-0.7,2.32,Nestor Ceja,-0.027
67988,CH,20200912,87.5,1.48,5.35,134.0,572233,656954,,foul_tip,14.0,R,L,ARI,SEA,S,,,0.83,2.43,Nestor Ceja,-0.017
67989,SI,20200912,93.6,1.53,5.4,108.0,605113,656954,field_out,hit_into_play,5.0,R,L,ARI,SEA,X,9.0,fly_ball,0.21,2.91,Nestor Ceja,-0.148
67990,SI,20200912,93.7,1.29,5.37,139.0,605113,656954,,ball,13.0,R,L,ARI,SEA,B,,,-1.78,1.3,Nestor Ceja,0.03
67991,SL,20200912,82.4,1.36,5.59,286.0,605113,656954,,foul,8.0,R,L,ARI,SEA,S,,,-0.18,1.66,Nestor Ceja,0.0
67992,FF,20200912,93.6,1.37,5.53,138.0,605113,656954,,ball,11.0,R,L,ARI,SEA,B,,,-0.24,4.59,Nestor Ceja,0.015
67993,SI,20200912,92.0,1.29,5.42,144.0,605113,656954,,called_strike,4.0,R,L,ARI,SEA,S,,,-0.55,2.52,Nestor Ceja,-0.039
67994,SI,20200912,91.7,1.32,5.48,147.0,605113,656954,,called_strike,1.0,R,L,ARI,SEA,S,,,-0.31,3.12,Nestor Ceja,-0.026
67995,CH,20200912,86.4,1.47,5.5,136.0,641796,656954,field_out,hit_into_play,12.0,R,L,ARI,SEA,X,9.0,line_drive,1.18,2.56,Nestor Ceja,-0.209
67996,SL,20200912,78.9,1.3,5.64,292.0,641796,656954,,called_strike,2.0,R,L,ARI,SEA,S,,,-0.15,2.76,Nestor Ceja,-0.042
67997,CH,20200912,82.6,-3.53,5.58,244.0,622268,668678,strikeout,swinging_strike,13.0,L,R,ARI,SEA,S,2.0,,-0.59,1.21,Nestor Ceja,-0.096
67998,KC,20200912,80.6,-3.16,5.74,47.0,622268,668678,,ball,14.0,L,R,ARI,SEA,B,,,0.75,0.29,Nestor Ceja,0.018
67999,FF,20200912,93.7,-3.16,5.86,207.0,622268,668678,,ball,11.0,L,R,ARI,SEA,B,,,-0.96,3.34,Nestor Ceja,0.011
68000,CH,20200912,80.8,-3.4,5.55,246.0,622268,668678,,swinging_strike,13.0,L,R,ARI,SEA,S,,,-0.88,1.62,Nestor Ceja,-0.027
68001,CH,20200912,82.6,-3.36,5.54,242.0,622268,668678,,swinging_strike,13.0,L,R,ARI,SEA,S,,,-0.67,1.1,Nestor Ceja,-0.017
68002,FF,20200912,91.4,-3.15,5.87,197.0,620443,668678,field_out,hit_into_play,5.0,R,R,ARI,SEA,X,8.0,fly_ball,-0.13,2.54,Nestor Ceja,-0.162
68003,FC,20200912,87.8,-3.24,5.88,130.0,620443,668678,,called_strike,9.0,R,R,ARI,SEA,S,,,0.68,1.8,Nestor Ceja,-0.033
68004,FF,20200912,92.2,-2.99,5.89,203.0,620443,668678,,ball,11.0,R,R,ARI,SEA,B,,,-0.51,4.41,Nestor Ceja,0.027
68005,KC,20200912,81.5,-3.31,5.81,55.0,657108,668678,strikeout,swinging_strike_blocked,14.0,R,R,ARI,SEA,S,2.0,,0.3,0.07,Nestor Ceja,-0.215
68006,FF,20200912,92.2,-2.95,5.85,196.0,657108,668678,,ball,14.0,R,R,ARI,SEA,B,,,1.26,2.01,Nestor Ceja,0.035
68007,FC,20200912,86.9,-3.14,5.89,151.0,657108,668678,,foul,9.0,R,R,ARI,SEA,S,,,0.56,1.86,Nestor Ceja,-0.06
68008,FF,20200912,92.9,-2.96,5.91,203.0,657108,668678,,ball,14.0,R,R,ARI,SEA,B,,,1.19,2.46,Nestor Ceja,0.032
68009,FF,20200912,92.9,-3.09,5.92,204.0,657108,668678,,foul_tip,2.0,R,R,ARI,SEA,S,,,0.03,2.85,Nestor Ceja,-0.042
68010,FC,20200912,88.3,-3.14,5.9,166.0,592530,668678,home_run,hit_into_play,6.0,L,R,ARI,SEA,X,,fly_ball,0.51,2.62,Nestor Ceja,1.615
68011,CH,20200912,82.0,-3.38,5.71,243.0,592530,668678,,ball,13.0,L,R,ARI,SEA,B,,,-0.21,0.96,Nestor Ceja,0.017
68012,FC,20200912,89.6,-3.21,5.94,176.0,592530,668678,,called_strike,14.0,L,R,ARI,SEA,S,,,0.84,2.39,Nestor Ceja,-0.049
68013,FF,20200912,92.1,-3.0,5.79,208.0,572122,668678,walk,blocked_ball,14.0,L,R,ARI,SEA,B,,,1.54,1.05,Nestor Ceja,0.161
68014,FF,20200912,92.1,-2.96,5.91,212.0,572122,668678,,ball,12.0,L,R,ARI,SEA,B,,,1.25,2.47,Nestor Ceja,0.14
68015,CH,20200912,81.9,-3.38,5.7,241.0,572122,668678,,ball,6.0,L,R,ARI,SEA,B,,,0.7,2.01,Nestor Ceja,0.06
68016,FF,20200912,89.7,-3.14,6.03,214.0,572122,668678,,ball,11.0,L,R,ARI,SEA,B,,,-0.17,3.55,Nestor Ceja,0.041
68017,SL,20200912,82.6,1.42,5.58,277.0,656976,656954,field_out,hit_into_play,8.0,L,L,ARI,SEA,X,3.0,ground_ball,-0.17,1.91,Nestor Ceja,-0.591
68018,SL,20200912,81.6,1.53,5.52,272.0,656976,656954,,called_strike,11.0,L,L,ARI,SEA,S,,,-0.83,2.82,Nestor Ceja,-0.107
68019,SI,20200912,94.1,1.32,5.46,133.0,608348,656954,strikeout,foul_tip,11.0,R,L,ARI,SEA,S,2.0,,-0.83,3.64,Nestor Ceja,-0.534
68020,SI,20200912,93.2,1.32,5.47,137.0,608348,656954,,foul,1.0,R,L,ARI,SEA,S,,,-0.48,2.94,Nestor Ceja,-0.146
68021,SI,20200912,92.5,1.44,5.46,133.0,608348,656954,,called_strike,5.0,R,L,ARI,SEA,S,,,-0.18,2.49,Nestor Ceja,-0.182
68022,SI,20200912,92.5,1.35,5.47,144.0,642165,656954,walk,ball,12.0,L,L,ARI,SEA,B,,,1.2,3.1,Nestor Ceja,0.31
68023,SI,20200912,92.3,1.42,5.48,143.0,642165,656954,,ball,12.0,L,L,ARI,SEA,B,,,0.94,3.14,Nestor Ceja,0.235
68024,SI,20200912,93.5,1.42,5.48,152.0,642165,656954,,ball,1.0,L,L,ARI,SEA,B,,,-0.45,3.14,Nestor Ceja,0.106
68025,SI,20200912,93.6,1.54,5.48,134.0,642165,656954,,ball,12.0,L,L,ARI,SEA,B,,,1.39,3.3,Nestor Ceja,0.056
68026,CH,20200912,87.1,1.6,5.28,128.0,621500,656954,single,hit_into_play,8.0,R,L,ARI,SEA,X,7.0,ground_ball,0.07,2.09,Nestor Ceja,1.154
68027,SI,20200912,94.0,1.43,5.45,144.0,444482,656954,field_out,hit_into_play,6.0,L,L,ARI,SEA,X,7.0,fly_ball,0.49,2.72,Nestor Ceja,-0.723
68028,SL,20200912,83.9,1.47,5.56,239.0,444482,656954,,ball,13.0,L,L,ARI,SEA,B,,,-1.51,1.91,Nestor Ceja,0.071
68029,CH,20200912,87.6,1.79,5.31,131.0,500871,656954,single,hit_into_play,14.0,R,L,ARI,SEA,X,8.0,fly_ball,0.92,0.81,Nestor Ceja,1.127
68030,SI,20200912,94.7,1.48,5.46,135.0,500871,656954,,foul,14.0,R,L,ARI,SEA,S,,,0.52,1.09,Nestor Ceja,0.0
68031,SL,20200912,83.7,1.46,5.47,297.0,500871,656954,,foul,13.0,R,L,ARI,SEA,S,,,-0.9,0.73,Nestor Ceja,0.0
68032,SL,20200912,83.1,1.46,5.61,288.0,500871,656954,,foul,13.0,R,L,ARI,SEA,S,,,-0.2,1.33,Nestor Ceja,-0.088
68033,CH,20200912,87.5,1.57,5.44,128.0,500871,656954,,called_strike,6.0,R,L,ARI,SEA,S,,,0.38,2.47,Nestor Ceja,-0.091
68034,SL,20200912,82.0,1.53,5.49,281.0,572233,656954,walk,ball,13.0,R,L,ARI,SEA,B,,,-0.44,1.26,Nestor Ceja,0.341
68035,CH,20200912,88.3,1.54,5.34,135.0,572233,656954,,blocked_ball,13.0,R,L,ARI,SEA,B,,,-0.4,0.74,Nestor Ceja,0.213
68036,SI,20200912,94.0,1.34,5.4,146.0,572233,656954,,ball,13.0,R,L,ARI,SEA,B,,,-1.19,1.7,Nestor Ceja,0.083
68037,SI,20200912,93.0,1.33,5.56,144.0,572233,656954,,foul,6.0,R,L,ARI,SEA,S,,,0.41,2.29,Nestor Ceja,-0.071
68038,CH,20200912,87.1,1.56,5.39,130.0,572233,656954,,ball,12.0,R,L,ARI,SEA,B,,,1.33,3.08,Nestor Ceja,0.039
68039,CH,20200912,86.9,1.4,5.41,135.0,605113,656954,single,hit_into_play,9.0,R,L,ARI,SEA,X,8.0,line_drive,0.36,1.95,Nestor Ceja,0.397
68040,FF,20200912,93.4,-2.96,5.95,210.0,641786,668678,grounded_into_double_play,hit_into_play,7.0,R,R,ARI,SEA,X,6.0,ground_ball,-0.63,2.14,Nestor Ceja,-0.316
68041,CH,20200912,81.0,-3.59,5.62,244.0,641786,668678,,swinging_strike,13.0,R,R,ARI,SEA,S,,,-0.7,1.32,Nestor Ceja,-0.044
68042,FC,20200912,86.8,-3.15,5.86,111.0,664034,668678,single,hit_into_play,14.0,R,R,ARI,SEA,X,8.0,line_drive,0.85,1.98,Nestor Ceja,0.238
68043,FC,20200912,88.5,-3.24,5.81,152.0,664034,668678,,called_strike,14.0,R,R,ARI,SEA,S,,,0.13,1.39,Nestor Ceja,-0.039
68044,KC,20200912,80.7,-3.19,5.77,48.0,664034,668678,,ball,14.0,R,R,ARI,SEA,B,,,1.02,1.36,Nestor Ceja,0.04
68045,KC,20200912,80.5,-3.14,5.83,45.0,664034,668678,,ball,14.0,R,R,ARI,SEA,B,,,0.86,1.33,Nestor Ceja,0.027
68046,FC,20200912,84.1,-3.16,5.8,99.0,664238,668678,field_out,hit_into_play,9.0,R,R,ARI,SEA,X,5.0,ground_ball,0.62,1.56,Nestor Ceja,-0.18
68047,FC,20200912,87.4,-3.03,5.9,149.0,664238,668678,,called_strike,6.0,R,R,ARI,SEA,S,,,0.77,2.37,Nestor Ceja,-0.06
68048,FF,20200912,91.8,-2.95,5.9,197.0,664238,668678,,ball,12.0,R,R,ARI,SEA,B,,,1.16,2.83,Nestor Ceja,0.032
68049,KC,20200912,78.8,-3.25,5.92,42.0,664238,668678,,called_strike,9.0,R,R,ARI,SEA,S,,,0.56,2.09,Nestor Ceja,-0.042
68050,SI,20200912,94.6,1.34,5.48,148.0,641796,656954,field_out,hit_into_play,7.0,R,L,ARI,SEA,X,8.0,line_drive,-0.6,2.04,Nestor Ceja,-0.253
68051,SI,20200912,94.2,1.4,5.35,146.0,656976,656954,force_out,hit_into_play,8.0,L,L,ARI,SEA,X,6.0,ground_ball,0.14,2.1,Nestor Ceja,-0.316
68052,SI,20200912,93.0,1.35,5.54,140.0,656976,656954,,called_strike,4.0,L,L,ARI,SEA,S,,,-0.67,2.69,Nestor Ceja,-0.044
68053,SI,20200912,94.5,1.22,5.45,137.0,608348,656954,walk,ball,13.0,R,L,ARI,SEA,B,,,-1.14,1.97,Nestor Ceja,0.226
68054,SI,20200912,93.5,1.28,5.49,151.0,608348,656954,,foul,2.0,R,L,ARI,SEA,S,,,0.11,3.18,Nestor Ceja,-0.058
